3, 394, 477.95, 202.94, 135.15, 141.17, 0.9479714632034302, -1, 1, 42.525780, -90.723346
3, 393, 522.62, 440.01, 430.82, 232.69, 0.9171946048736572, -1, 1, 42.525604, -90.723695
3, 392, 660.00, 228.22, 116.00, 107.68, 0.9001709222793579, -1, 1, 42.525731, -90.723361
4, 394, 477.93, 202.92, 135.18, 141.20, 0.9522809982299805, -1, 1, 42.525780, -90.723346
4, 393, 479.83, 433.20, 421.08, 227.30, 0.9477603435516357, -1, 1, 42.525611, -90.723691
4, 392, 660.07, 228.73, 115.86, 107.32, 0.8978993892669678, -1, 1, 42.525730, -90.723362
5, 394, 478.01, 202.22, 135.79, 141.82, 0.9487883448600769, -1, 1, 42.525780, -90.723345
5, 393, 434.25, 426.23, 415.66, 223.26, 0.9348185062408447, -1, 1, 42.525618, -90.723687
5, 392, 660.71, 228.98, 115.37, 107.01, 0.9039342999458313, -1, 1, 42.525730, -90.723362
6, 394, 478.56, 202.02, 135.66, 141.97, 0.9470582008361816, -1, 1, 42.525780, -90.723345
6, 393, 389.66, 418.57, 412.36, 220.05, 0.9147850275039673, -1, 1, 42.525626, -90.723683
6, 392, 660.44, 229.59, 115.39, 106.57, 0.9033417105674744, -1, 1, 42.525730, -90.723363
7, 394, 478.27, 202.44, 135.83, 141.78, 0.9507806301116943, -1, 1, 42.525780, -90.723346
7, 393, 343.04, 412.37, 408.64, 215.82, 0.9385790228843689, -1, 1, 42.525633, -90.723680
7, 392, 660.81, 229.35, 115.19, 106.60, 0.8974063992500305, -1, 1, 42.525730, -90.723363
8, 394, 478.25, 202.04, 136.41, 142.10, 0.9472877383232117, -1, 1, 42.525780, -90.723345
8, 393, 296.73, 407.77, 402.79, 211.08, 0.9052620530128479, -1, 1, 42.525641, -90.723677
8, 392, 660.97, 229.25, 115.06, 106.64, 0.8973001837730408, -1, 1, 42.525730, -90.723363
9, 394, 478.16, 201.88, 136.76, 142.27, 0.9481613039970398, -1, 1, 42.525780, -90.723345
9, 393, 251.24, 401.70, 398.24, 208.10, 0.9377784132957458, -1, 1, 42.525648, -90.723674
9, 392, 660.51, 229.15, 115.34, 106.76, 0.8957204818725586, -1, 1, 42.525730, -90.723363
10, 394, 478.42, 201.20, 136.29, 142.21, 0.9483965039253235, -1, 1, 42.525781, -90.723343
10, 393, 206.04, 397.97, 392.81, 204.05, 0.939900279045105, -1, 1, 42.525656, -90.723672
10, 392, 660.26, 228.59, 115.60, 107.18, 0.8932526707649231, -1, 1, 42.525730, -90.723362
11, 394, 478.79, 201.43, 136.24, 141.91, 0.9438040852546692, -1, 1, 42.525781, -90.723343
11, 393, 160.40, 394.67, 388.17, 201.06, 0.9396982192993164, -1, 1, 42.525663, -90.723671
11, 392, 660.14, 228.32, 115.77, 107.45, 0.8963794708251953, -1, 1, 42.525731, -90.723361
12, 394, 478.73, 201.11, 135.93, 141.96, 0.9351171851158142, -1, 1, 42.525781, -90.723342
12, 393, 113.01, 392.17, 384.31, 197.84, 0.9337886571884155, -1, 1, 42.525671, -90.723670
12, 392, 660.07, 228.18, 115.88, 107.64, 0.9086773991584778, -1, 1, 42.525731, -90.723361
13, 395, 674.56, 129.15, 64.68, 51.06, 0.9407587051391602, -1, 1, 42.525985, -90.722691
13, 394, 478.78, 201.47, 135.66, 141.68, 0.9399026036262512, -1, 1, 42.525781, -90.723343
13, 393, 67.63, 391.52, 378.73, 192.00, 0.9102498888969421, -1, 1, 42.525678, -90.723669
13, 392, 659.41, 229.09, 115.84, 107.13, 0.5904042720794678, -1, 1, 42.525730, -90.723363
14, 395, 670.41, 130.48, 66.26, 52.01, 0.9448655247688293, -1, 1, 42.525980, -90.722710
14, 394, 478.66, 201.68, 135.15, 141.44, 0.9369928240776062, -1, 1, 42.525781, -90.723343
14, 393, 19.68, 389.77, 374.55, 188.07, 0.9081644415855408, -1, 1, 42.525686, -90.723669
14, 392, 659.17, 229.51, 115.83, 106.77, 0.5466735363006592, -1, 1, 42.525730, -90.723364
15, 394, 478.19, 201.96, 135.15, 141.63, 0.9644466042518616, -1, 1, 42.525781, -90.723344
15, 393, 0.00, 390.08, 348.95, 183.20, 0.939627468585968, -1, 1, 42.525691, -90.723668
15, 392, 659.57, 230.41, 115.52, 106.48, 0.8992602229118347, -1, 1, 42.525729, -90.723365
16, 394, 478.03, 201.85, 135.11, 141.45, 0.9530595541000366, -1, 1, 42.525781, -90.723344
16, 393, 0.00, 389.90, 308.05, 179.11, 0.9436885714530945, -1, 1, 42.525695, -90.723668
16, 392, 659.75, 230.30, 115.34, 106.59, 0.9044905304908752, -1, 1, 42.525729, -90.723365
17, 396, 1822.09, 622.96, 92.99, 213.85, 0.9448162913322449, -1, 1, 42.525497, -90.723736
17, 394, 477.98, 202.50, 135.08, 141.33, 0.9330881237983704, -1, 1, 42.525780, -90.723345
17, 393, 0.00, 389.33, 268.20, 175.06, 0.9076183438301086, -1, 1, 42.525698, -90.723667
17, 392, 659.37, 230.22, 115.52, 106.70, 0.9026248455047607, -1, 1, 42.525729, -90.723365
18, 396, 1808.44, 607.33, 104.96, 214.61, 0.9455137848854065, -1, 1, 42.525498, -90.723731
18, 394, 477.98, 202.59, 135.03, 140.94, 0.9440593123435974, -1, 1, 42.525780, -90.723345
18, 393, 0.00, 389.47, 225.50, 169.92, 0.9021308422088623, -1, 1, 42.525702, -90.723666
18, 392, 659.69, 230.01, 115.31, 106.45, 0.8347033858299255, -1, 1, 42.525730, -90.723364
19, 396, 1795.16, 595.14, 117.24, 216.25, 0.9435900449752808, -1, 1, 42.525498, -90.723726
19, 394, 478.47, 202.71, 134.70, 140.63, 0.8986976146697998, -1, 1, 42.525780, -90.723345
19, 393, 0.00, 391.38, 182.19, 163.31, 0.8974224328994751, -1, 1, 42.525706, -90.723666
19, 392, 659.83, 229.49, 115.20, 106.57, 0.8586913347244263, -1, 1, 42.525730, -90.723363
20, 396, 1779.20, 581.93, 132.19, 223.52, 0.9363720417022705, -1, 1, 42.525499, -90.723723
20, 394, 478.90, 203.27, 134.73, 140.14, 0.8982053399085999, -1, 1, 42.525780, -90.723346
20, 393, 0.00, 393.92, 136.99, 154.25, 0.8417422771453857, -1, 1, 42.525710, -90.723665
20, 392, 660.08, 229.25, 115.42, 106.69, 0.833732008934021, -1, 1, 42.525730, -90.723363
21, 396, 1761.53, 565.65, 148.33, 226.52, 0.9384254813194275, -1, 1, 42.525500, -90.723717
21, 394, 479.19, 204.55, 133.84, 139.13, 0.887250542640686, -1, 1, 42.525779, -90.723348
21, 393, 0.00, 397.31, 90.51, 140.37, 0.8524275422096252, -1, 1, 42.525715, -90.723663
21, 392, 660.64, 230.11, 115.23, 106.16, 0.725325345993042, -1, 1, 42.525729, -90.723364
22, 396, 1744.11, 551.05, 164.67, 226.25, 0.935468316078186, -1, 1, 42.525500, -90.723711
22, 394, 479.45, 205.20, 133.20, 138.40, 0.8871724009513855, -1, 1, 42.525779, -90.723349
22, 392, 660.89, 230.52, 115.09, 105.78, 0.7926051616668701, -1, 1, 42.525729, -90.723365
23, 396, 1724.52, 536.97, 182.84, 225.72, 0.9353278875350952, -1, 1, 42.525501, -90.723705
23, 394, 479.64, 205.09, 132.76, 138.17, 0.8817880749702454, -1, 1, 42.525779, -90.723348
23, 392, 660.33, 230.26, 115.02, 105.80, 0.7562355399131775, -1, 1, 42.525730, -90.723364
24, 394, 479.80, 205.56, 132.43, 137.72, 0.9370342493057251, -1, 1, 42.525779, -90.723349
24, 392, 660.13, 230.16, 114.98, 105.81, 0.8782392740249634, -1, 1, 42.525730, -90.723364
25, 397, 1678.71, 511.32, 235.40, 302.90, 0.9380467534065247, -1, 1, 42.525503, -90.723712
25, 394, 479.90, 205.33, 132.21, 137.69, 0.8754077553749084, -1, 1, 42.525779, -90.723348
25, 392, 660.54, 229.94, 114.63, 105.52, 0.7758923172950745, -1, 1, 42.525730, -90.723363
26, 397, 1659.93, 493.33, 250.92, 300.59, 0.938112735748291, -1, 1, 42.525504, -90.723703
26, 394, 477.50, 218.28, 132.43, 129.27, 0.8789169192314148, -1, 1, 42.525769, -90.723371
26, 392, 660.28, 230.08, 114.70, 105.62, 0.8762096762657166, -1, 1, 42.525730, -90.723364
27, 398, 644.84, 141.45, 72.72, 60.98, 0.9404706358909607, -1, 1, 42.525935, -90.722854
27, 397, 1642.80, 479.19, 266.15, 297.01, 0.8939860463142395, -1, 1, 42.525505, -90.723696
27, 394, 476.70, 224.47, 132.31, 123.49, 0.8364658951759338, -1, 1, 42.525766, -90.723380
27, 392, 660.17, 230.12, 114.74, 105.69, 0.6791693568229675, -1, 1, 42.525730, -90.723364
28, 398, 642.61, 142.42, 72.79, 60.91, 0.938773512840271, -1, 1, 42.525933, -90.722862
28, 397, 1625.65, 465.63, 281.47, 290.17, 0.9363194704055786, -1, 1, 42.525506, -90.723688
28, 394, 476.02, 227.70, 132.37, 119.46, 0.8910890221595764, -1, 1, 42.525765, -90.723383
28, 392, 660.11, 230.12, 114.78, 105.74, 0.7276414036750793, -1, 1, 42.525730, -90.723364
29, 398, 641.26, 143.64, 72.95, 61.27, 0.936619222164154, -1, 1, 42.525929, -90.722873
29, 397, 1608.32, 449.73, 297.17, 280.94, 0.9137611389160156, -1, 1, 42.525507, -90.723677
29, 394, 475.79, 229.55, 132.35, 116.62, 0.8928414583206177, -1, 1, 42.525764, -90.723384
29, 392, 660.56, 230.12, 114.52, 105.77, 0.7262466549873352, -1, 1, 42.525730, -90.723364
30, 398, 639.86, 142.60, 77.41, 64.16, 0.9338570237159729, -1, 1, 42.525928, -90.722876
30, 397, 1588.17, 435.60, 315.03, 273.49, 0.9090431928634644, -1, 1, 42.525509, -90.723668
30, 394, 475.73, 231.15, 132.31, 114.32, 0.8912196159362793, -1, 1, 42.525764, -90.723385
30, 392, 660.31, 230.58, 114.60, 105.51, 0.6408672332763672, -1, 1, 42.525729, -90.723365
31, 398, 636.24, 143.28, 79.63, 65.12, 0.9275227189064026, -1, 1, 42.525925, -90.722886
31, 397, 1565.05, 422.57, 326.63, 266.43, 0.9263452291488647, -1, 1, 42.525511, -90.723658
31, 394, 475.55, 231.46, 131.99, 112.68, 0.8849694132804871, -1, 1, 42.525764, -90.723384
31, 392, 660.19, 230.32, 114.68, 105.62, 0.7406147718429565, -1, 1, 42.525730, -90.723364
32, 398, 632.42, 144.75, 80.06, 65.01, 0.9272645115852356, -1, 1, 42.525923, -90.722897
32, 397, 1540.60, 411.21, 329.87, 257.59, 0.9219506978988647, -1, 1, 42.525513, -90.723649
32, 394, 475.36, 232.29, 131.46, 111.21, 0.8884551525115967, -1, 1, 42.525764, -90.723384
32, 392, 660.14, 230.20, 114.74, 105.69, 0.7317188382148743, -1, 1, 42.525730, -90.723364
33, 398, 631.87, 147.81, 78.69, 63.93, 0.9351258277893066, -1, 1, 42.525916, -90.722916
33, 397, 1517.17, 399.81, 327.23, 249.37, 0.930138885974884, -1, 1, 42.525516, -90.723640
33, 394, 476.22, 234.13, 131.37, 110.17, 0.8819404244422913, -1, 1, 42.525763, -90.723387
33, 392, 660.10, 230.15, 114.78, 105.75, 0.7141473889350891, -1, 1, 42.525730, -90.723364
34, 398, 629.86, 149.40, 77.92, 63.87, 0.9260478615760803, -1, 1, 42.525912, -90.722927
34, 397, 1495.14, 387.23, 320.56, 241.00, 0.8988869190216064, -1, 1, 42.525519, -90.723628
34, 394, 476.37, 233.38, 131.06, 110.00, 0.8633760809898376, -1, 1, 42.525764, -90.723385
34, 392, 660.09, 230.11, 114.81, 105.79, 0.724970281124115, -1, 1, 42.525730, -90.723364
35, 398, 628.45, 150.72, 78.42, 64.30, 0.9426214694976807, -1, 1, 42.525908, -90.722938
35, 397, 1473.38, 376.46, 313.01, 232.07, 0.9273305535316467, -1, 1, 42.525523, -90.723618
35, 394, 476.66, 233.10, 131.14, 109.89, 0.868073582649231, -1, 1, 42.525764, -90.723384
35, 392, 660.08, 230.56, 114.82, 105.54, 0.688991367816925, -1, 1, 42.525729, -90.723365
36, 398, 626.64, 152.27, 78.66, 64.23, 0.9406099915504456, -1, 1, 42.525905, -90.722949
36, 397, 1452.52, 364.80, 303.68, 223.39, 0.923286497592926, -1, 1, 42.525527, -90.723606
36, 394, 476.58, 233.45, 130.91, 109.54, 0.879474401473999, -1, 1, 42.525764, -90.723385
36, 392, 660.08, 230.77, 114.83, 105.36, 0.7573715448379517, -1, 1, 42.525729, -90.723365
37, 398, 625.15, 153.69, 78.53, 64.44, 0.9543754458427429, -1, 1, 42.525901, -90.722960
37, 397, 1434.59, 354.92, 292.55, 215.17, 0.9249020218849182, -1, 1, 42.525530, -90.723594
37, 394, 478.08, 222.16, 131.69, 115.89, 0.8687782287597656, -1, 1, 42.525772, -90.723364
37, 392, 660.07, 230.42, 114.85, 105.51, 0.7506240010261536, -1, 1, 42.525730, -90.723364
38, 398, 622.33, 154.46, 79.15, 65.26, 0.9282593131065369, -1, 1, 42.525899, -90.722968
38, 397, 1416.86, 343.43, 282.59, 207.08, 0.9251081943511963, -1, 1, 42.525534, -90.723581
38, 394, 478.64, 217.31, 132.00, 120.71, 0.8703581094741821, -1, 1, 42.525775, -90.723358
38, 392, 659.58, 229.78, 115.17, 105.91, 0.7547551393508911, -1, 1, 42.525730, -90.723363
