1, 10040, 2032, 530, 527, 428, 0.9035606384277344, -1, 1.0
1, 10032, 137, 450, 179, 124, 0.8813825845718384, -1, 1.0
2, 10040, 2078, 534, 481, 416, 0.9041098952293396, -1, 1.0
2, 10032, 130, 442, 175, 123, 0.8866565823554993, -1, 1.0
3, 10040, 2084, 534, 475, 416, 0.916750967502594, -1, 1.0
3, 10032, 120, 435, 174, 122, 0.8858842253684998, -1, 1.0
4, 10040, 2087, 533, 472, 417, 0.8937630653381348, -1, 1.0
4, 10032, 116, 431, 168, 118, 0.8851080536842346, -1, 1.0
5, 10040, 2086, 532, 472, 419, 0.9181423783302308, -1, 1.0
5, 10032, 113, 429, 163, 116, 0.88196861743927, -1, 1.0
6, 10040, 2087, 532, 470, 420, 0.9174078106880188, -1, 1.0
6, 10032, 107, 428, 159, 112, 0.8830527067184448, -1, 1.0
7, 10040, 2089, 531, 469, 421, 0.897405743598938, -1, 1.0
7, 10032, 100, 423, 154, 109, 0.8818768262863159, -1, 1.0
8, 10040, 2088, 531, 469, 421, 0.9253591299057008, -1, 1.0
8, 10032, 95, 418, 153, 109, 0.8818649649620056, -1, 1.0
9, 10040, 2088, 531, 469, 422, 0.9126116037368774, -1, 1.0
9, 10032, 91, 418, 150, 106, 0.8828117847442627, -1, 1.0
10, 10040, 2087, 530, 470, 423, 0.9214428067207336, -1, 1.0
10, 10032, 90, 415, 145, 102, 0.882799506187439, -1, 1.0
11, 10040, 2084, 530, 472, 423, 0.8829883337020874, -1, 1.0
11, 10032, 89, 413, 139, 99, 0.8798785209655762, -1, 1.0
12, 10040, 2083, 531, 473, 424, 0.9028372168540956, -1, 1.0
12, 10032, 84, 410, 135, 97, 0.8809688091278076, -1, 1.0
13, 10040, 2083, 531, 473, 424, 0.8803982734680176, -1, 1.0
13, 10032, 81, 410, 131, 93, 0.8700225949287415, -1, 1.0
14, 10040, 2083, 531, 474, 424, 0.8734748363494873, -1, 1.0
14, 10032, 78, 409, 126, 90, 0.8699279427528381, -1, 1.0
15, 10040, 2082, 531, 475, 424, 0.8790988922119141, -1, 1.0
15, 10032, 74, 409, 122, 85, 0.8608351945877075, -1, 1.0
16, 10040, 2083, 531, 474, 424, 0.8594452142715454, -1, 1.0
16, 10032, 70, 407, 118, 82, 0.854194700717926, -1, 1.0
17, 10040, 2084, 531, 474, 424, 0.8613207936286926, -1, 1.0
17, 10032, 69, 405, 115, 80, 0.8249398469924927, -1, 1.0
18, 10040, 2084, 531, 473, 424, 0.863226592540741, -1, 1.0
18, 10032, 65, 402, 112, 78, 0.8398752212524414, -1, 1.0
19, 10040, 2084, 531, 473, 424, 0.8559383749961853, -1, 1.0
19, 10032, 63, 401, 109, 76, 0.7389613389968872, -1, 1.0
20, 10040, 2084, 531, 474, 424, 0.8443828821182251, -1, 1.0
20, 10032, 59, 399, 107, 75, 0.8109202980995178, -1, 1.0
21, 10040, 2085, 531, 473, 425, 0.8389018774032593, -1, 1.0
21, 10032, 55, 397, 104, 74, 0.7392849326133728, -1, 1.0
22, 10040, 2085, 530, 473, 425, 0.8163328766822815, -1, 1.0
22, 10032, 52, 394, 102, 72, 0.5713819265365601, -1, 1.0
23, 10040, 2085, 530, 473, 425, 0.8666856288909912, -1, 1.0
23, 10032, 50, 393, 99, 71, 0.7755445837974548, -1, 1.0
24, 10040, 2084, 530, 474, 426, 0.8658221364021301, -1, 1.0
24, 10032, 47, 391, 97, 70, 0.7807847857475281, -1, 1.0
25, 10040, 2089, 529, 470, 426, 0.8502052426338196, -1, 1.0
25, 10032, 44, 388, 95, 69, 0.8128072619438171, -1, 1.0
26, 10040, 2094, 530, 465, 425, 0.8491302728652954, -1, 1.0
26, 10032, 43, 385, 93, 69, 0.7503337860107422, -1, 1.0
27, 10040, 2090, 529, 468, 426, 0.8074375987052917, -1, 1.0
27, 10032, 42, 384, 90, 67, 0.6775121688842773, -1, 1.0
28, 10040, 2091, 529, 467, 426, 0.7920331358909607, -1, 1.0
28, 10032, 41, 382, 87, 67, 0.579548716545105, -1, 1.0
29, 10040, 2098, 529, 461, 423, 0.657377302646637, -1, 1.0
29, 10032, 38, 381, 84, 66, 0.546835720539093, -1, 1.0
30, 10032, 36, 378, 82, 65, 0.6698476672172546, -1, 1.0
31, 10032, 33, 376, 82, 64, 0.7513439655303955, -1, 1.0
32, 10032, 29, 372, 81, 65, 0.6614271402359009, -1, 1.0
33, 10040, 2076, 528, 478, 411, 0.7873547077178955, -1, 1.0
33, 10032, 26, 369, 82, 65, 0.6320528388023376, -1, 1.0
34, 10040, 2086, 531, 473, 416, 0.8434181213378906, -1, 1.0
35, 10040, 2086, 531, 472, 419, 0.8561287522315979, -1, 1.0
36, 10040, 2087, 531, 471, 421, 0.851466953754425, -1, 1.0
37, 10040, 2069, 532, 482, 423, 0.8440741300582886, -1, 1.0
38, 10040, 2081, 531, 477, 424, 0.8462104201316833, -1, 1.0
38, 10032, 11, 363, 81, 60, 0.5092591047286987, -1, 1.0
39, 10040, 2086, 531, 473, 425, 0.8418974280357361, -1, 1.0
40, 10040, 2064, 531, 487, 426, 0.8682223558425903, -1, 1.0
41, 10040, 2031, 531, 509, 428, 0.8878445029258728, -1, 1.0
42, 10040, 2003, 530, 532, 429, 0.9216437935829164, -1, 1.0
42, 10032, 7, 363, 76, 56, 0.6598327159881592, -1, 1.0
43, 10040, 1992, 531, 547, 430, 0.9260075688362122, -1, 1.0
43, 10032, 6, 363, 76, 55, 0.7146888971328735, -1, 1.0
44, 10040, 1963, 530, 571, 431, 0.932348370552063, -1, 1.0
44, 10032, 6, 363, 76, 54, 0.6563519239425659, -1, 1.0
45, 10040, 1981, 530, 569, 431, 0.930780827999115, -1, 1.0
46, 10040, 1983, 532, 571, 430, 0.931876540184021, -1, 1.0
47, 10040, 1993, 533, 566, 429, 0.9071326851844788, -1, 1.0
48, 10040, 1982, 533, 572, 428, 0.8910748362541199, -1, 1.0
49, 10040, 1935, 531, 602, 429, 0.8439185619354248, -1, 1.0
50, 10040, 1920, 529, 619, 430, 0.9426300525665284, -1, 1.0
51, 10040, 1898, 526, 639, 431, 0.926848292350769, -1, 1.0
52, 10040, 1884, 526, 653, 432, 0.8954603672027588, -1, 1.0
53, 10040, 1843, 525, 685, 436, 0.8329823017120361, -1, 1.0
54, 10040, 1789, 524, 682, 437, 0.8491732478141785, -1, 1.0
55, 10040, 1726, 526, 680, 437, 0.8642652630805969, -1, 1.0
