2, 593, 417.89, 216.12, 244.23, 252.76, 0.9477447271347046, -1, 1, 42.525333, -90.724030
2, 592, 668.66, 315.36, 136.68, 141.28, 0.8951140642166138, -1, 1, 42.525420, -90.723938
2, 591, 1354.83, 398.60, 368.34, 177.79, 0.839421808719635, -1, 1, 42.525596, -90.723829
3, 593, 418.39, 215.65, 246.05, 253.64, 0.9426335096359253, -1, 1, 42.525333, -90.724031
3, 592, 667.27, 305.62, 140.41, 150.12, 0.8945050835609436, -1, 1, 42.525415, -90.723950
3, 591, 1398.59, 398.31, 377.10, 181.85, 0.8380422592163086, -1, 1, 42.525603, -90.723830
4, 593, 417.42, 216.02, 243.41, 252.07, 0.9342942833900452, -1, 1, 42.525332, -90.724031
4, 592, 666.26, 301.66, 141.74, 154.58, 0.8945136666297913, -1, 1, 42.525413, -90.723954
4, 591, 1444.73, 400.89, 385.85, 186.35, 0.8416863679885864, -1, 1, 42.525611, -90.723827
5, 593, 416.48, 216.28, 241.71, 251.35, 0.9501366019248962, -1, 1, 42.525332, -90.724032
5, 592, 666.07, 300.01, 142.70, 158.11, 0.8965826034545898, -1, 1, 42.525414, -90.723954
5, 591, 1495.02, 410.91, 387.18, 186.55, 0.8410078883171082, -1, 1, 42.525619, -90.723817
6, 593, 417.47, 216.24, 241.65, 251.39, 0.9501832127571106, -1, 1, 42.525332, -90.724032
6, 592, 664.98, 301.67, 142.85, 158.82, 0.9019615054130554, -1, 1, 42.525415, -90.723949
6, 591, 1545.02, 417.42, 374.98, 185.26, 0.8383499383926392, -1, 1, 42.525626, -90.723813
7, 593, 416.86, 215.88, 241.47, 252.10, 0.9401566386222839, -1, 1, 42.525332, -90.724032
7, 592, 664.03, 301.83, 143.35, 160.00, 0.8999242782592773, -1, 1, 42.525416, -90.723947
7, 591, 1589.89, 423.69, 330.11, 180.34, 0.8490736484527588, -1, 1, 42.525629, -90.723809
8, 593, 417.61, 216.13, 241.59, 252.33, 0.9435360431671143, -1, 1, 42.525332, -90.724031
8, 592, 663.22, 300.13, 144.49, 161.92, 0.894256591796875, -1, 1, 42.525415, -90.723949
8, 591, 1636.99, 429.47, 283.01, 172.30, 0.8317598104476929, -1, 1, 42.525632, -90.723809
9, 593, 416.87, 216.27, 240.97, 252.31, 0.9299539923667908, -1, 1, 42.525332, -90.724030
9, 592, 662.41, 296.62, 145.28, 165.70, 0.9087216854095459, -1, 1, 42.525413, -90.723953
9, 591, 1688.11, 434.22, 231.89, 163.58, 0.7912963628768921, -1, 1, 42.525636, -90.723810
10, 593, 415.70, 216.54, 238.49, 251.87, 0.9288402199745178, -1, 1, 42.525332, -90.724030
