26, 2, 0.00, 524.04, 73.31, 132.32, 0.757676362991333, -1, 1, 42.525879, -90.723587
27, 2, 0.00, 523.91, 73.84, 133.62, 0.7412575483322144, -1, 1, 42.525879, -90.723587
28, 2, 0.00, 524.16, 74.01, 134.10, 0.7375652194023132, -1, 1, 42.525879, -90.723587
29, 2, 0.00, 524.35, 74.06, 134.68, 0.7132611870765686, -1, 1, 42.525879, -90.723587
30, 2, 0.00, 523.84, 74.05, 135.33, 0.6618282198905945, -1, 1, 42.525879, -90.723587
31, 2, 0.00, 523.55, 74.02, 135.74, 0.6799250841140747, -1, 1, 42.525879, -90.723587
32, 2, 0.00, 523.37, 73.97, 135.97, 0.6895755529403687, -1, 1, 42.525879, -90.723587
33, 2, 0.00, 523.23, 74.40, 136.15, 0.6796954870223999, -1, 1, 42.525879, -90.723587
34, 2, 0.00, 522.73, 73.62, 136.43, 0.7076888084411621, -1, 1, 42.525879, -90.723587
35, 2, 0.00, 522.49, 73.24, 136.60, 0.7064753174781799, -1, 1, 42.525879, -90.723587
36, 2, 0.00, 522.37, 73.02, 136.70, 0.7099798917770386, -1, 1, 42.525879, -90.723587
37, 2, 0.00, 522.29, 73.35, 136.79, 0.6123911738395691, -1, 1, 42.525879, -90.723587
38, 2, 0.00, 522.25, 73.48, 136.82, 0.6625194549560547, -1, 1, 42.525879, -90.723587
39, 2, 0.00, 522.23, 73.52, 136.82, 0.7165956497192383, -1, 1, 42.525879, -90.723587
40, 2, 0.00, 522.23, 73.53, 136.79, 0.7330438494682312, -1, 1, 42.525879, -90.723587
41, 2, 0.00, 522.24, 73.52, 136.75, 0.6707039475440979, -1, 1, 42.525879, -90.723587
42, 2, 0.00, 522.25, 73.51, 136.71, 0.7215081453323364, -1, 1, 42.525879, -90.723587
43, 2, 0.00, 522.45, 73.50, 136.94, 0.7356431484222412, -1, 1, 42.525879, -90.723587
44, 2, 0.00, 522.49, 73.48, 137.09, 0.7406747341156006, -1, 1, 42.525879, -90.723587
45, 2, 0.00, 522.29, 73.46, 136.90, 0.7403388619422913, -1, 1, 42.525879, -90.723587
46, 2, 0.00, 522.25, 73.44, 136.75, 0.7283579111099243, -1, 1, 42.525879, -90.723587
47, 2, 0.00, 522.45, 73.43, 136.91, 0.6977460980415344, -1, 1, 42.525879, -90.723587
48, 2, 0.00, 522.50, 73.41, 137.02, 0.7143149971961975, -1, 1, 42.525879, -90.723587
49, 2, 0.00, 522.32, 73.40, 136.80, 0.7102920413017273, -1, 1, 42.525879, -90.723587
50, 2, 0.00, 522.29, 73.38, 136.63, 0.7039968371391296, -1, 1, 42.525879, -90.723587
51, 2, 0.00, 522.31, 73.36, 136.49, 0.8151107430458069, -1, 1, 42.525879, -90.723587
52, 3, 1757.20, 353.54, 153.49, 150.33, 0.9033148288726807, -1, 1, 42.525720, -90.723739
52, 2, 0.00, 522.82, 73.35, 136.10, 0.7087609171867371, -1, 1, 42.525879, -90.723587
53, 3, 1713.66, 346.85, 191.05, 158.77, 0.9259864091873169, -1, 1, 42.525718, -90.723735
53, 2, 0.00, 523.08, 73.33, 135.81, 0.7195433974266052, -1, 1, 42.525879, -90.723587
54, 3, 1665.66, 344.11, 233.18, 163.47, 0.9470869898796082, -1, 1, 42.525719, -90.723731
54, 2, 0.00, 522.57, 73.79, 135.60, 0.7063590288162231, -1, 1, 42.525879, -90.723587
55, 3, 1613.71, 341.66, 278.47, 167.03, 0.9424805045127869, -1, 1, 42.525719, -90.723726
55, 2, 0.00, 522.41, 74.00, 135.44, 0.7115095853805542, -1, 1, 42.525879, -90.723587
56, 3, 1558.46, 340.48, 324.71, 167.77, 0.9343332052230835, -1, 1, 42.525719, -90.723720
56, 2, 0.00, 522.39, 74.11, 135.32, 0.737572193145752, -1, 1, 42.525879, -90.723587
57, 3, 1493.43, 339.98, 353.23, 167.03, 0.9355880618095398, -1, 1, 42.525720, -90.723712
57, 2, 0.00, 522.41, 73.70, 135.21, 0.6961314678192139, -1, 1, 42.525879, -90.723587
58, 3, 1422.98, 339.16, 373.83, 167.53, 0.928676426410675, -1, 1, 42.525722, -90.723702
58, 2, 0.00, 522.44, 73.51, 135.12, 0.7056887745857239, -1, 1, 42.525879, -90.723587
59, 3, 1350.04, 339.28, 387.12, 167.02, 0.9296934008598328, -1, 1, 42.525725, -90.723692
59, 2, 0.00, 522.46, 73.88, 135.06, 0.7376236915588379, -1, 1, 42.525879, -90.723587
60, 3, 1281.43, 337.82, 397.88, 167.96, 0.9254946112632751, -1, 1, 42.525726, -90.723681
