38, 10003, 947, 95, 74, 57, 0.8811771273612976, -1, 1.0
39, 10003, 947, 95, 74, 57, 0.8819095492362976, -1, 1.0
40, 10003, 946, 94, 75, 57, 0.8836579322814941, -1, 1.0
41, 10003, 947, 95, 75, 57, 0.8866046667098999, -1, 1.0
42, 10003, 947, 95, 75, 58, 0.8851115107536316, -1, 1.0
43, 10003, 947, 95, 75, 58, 0.8843747973442078, -1, 1.0
44, 10003, 947, 95, 75, 58, 0.8758100867271423, -1, 1.0
45, 10003, 947, 96, 75, 58, 0.8702509999275208, -1, 1.0
46, 10003, 948, 96, 76, 58, 0.877187967300415, -1, 1.0
47, 10003, 949, 96, 76, 59, 0.8776043057441711, -1, 1.0
48, 10003, 949, 97, 77, 60, 0.870225727558136, -1, 1.0
49, 10003, 949, 98, 78, 60, 0.8783435821533203, -1, 1.0
50, 10003, 949, 99, 78, 60, 0.8890031576156616, -1, 1.0
51, 10003, 949, 100, 79, 61, 0.8933805227279663, -1, 1.0
52, 10003, 950, 101, 79, 61, 0.8755630254745483, -1, 1.0
53, 10003, 951, 102, 80, 60, 0.889405369758606, -1, 1.0
54, 10003, 952, 103, 80, 60, 0.8870310187339783, -1, 1.0
55, 10003, 954, 104, 80, 61, 0.8902367949485779, -1, 1.0
56, 10003, 954, 104, 81, 61, 0.8919309377670288, -1, 1.0
57, 10003, 955, 104, 82, 62, 0.893258810043335, -1, 1.0
58, 10003, 955, 105, 82, 62, 0.8910841345787048, -1, 1.0
59, 10003, 956, 106, 81, 62, 0.8982323408126831, -1, 1.0
60, 10003, 958, 107, 81, 62, 0.8966283202171326, -1, 1.0
61, 10003, 958, 107, 82, 62, 0.9020504951477052, -1, 1.0
62, 10003, 958, 108, 82, 63, 0.908921480178833, -1, 1.0
63, 10003, 958, 109, 83, 63, 0.9189552664756776, -1, 1.0
64, 10003, 958, 110, 83, 63, 0.9235889315605164, -1, 1.0
65, 10003, 959, 109, 84, 64, 0.9141352772712708, -1, 1.0
66, 10003, 959, 110, 84, 65, 0.9051330089569092, -1, 1.0
67, 10003, 958, 111, 85, 65, 0.9082754850387572, -1, 1.0
68, 10005, 881, 16, 66, 57, 0.90935480594635, -1, 1.0
68, 10003, 959, 111, 86, 66, 0.5758371353149414, -1, 1.0
69, 10005, 881, 16, 67, 57, 0.9081403017044068, -1, 1.0
69, 10003, 959, 112, 86, 66, 0.5645341277122498, -1, 1.0
70, 10005, 881, 22, 67, 54, 0.9109784960746764, -1, 1.0
70, 10003, 959, 112, 86, 66, 0.6122917532920837, -1, 1.0
71, 10005, 882, 24, 68, 53, 0.9109581112861632, -1, 1.0
71, 10003, 960, 113, 86, 66, 0.6387093663215637, -1, 1.0
72, 10005, 882, 29, 68, 49, 0.9118927121162416, -1, 1.0
72, 10003, 960, 114, 86, 67, 0.6377996802330017, -1, 1.0
73, 10005, 882, 31, 68, 49, 0.9125579595565796, -1, 1.0
73, 10003, 960, 114, 86, 68, 0.7358251810073853, -1, 1.0
74, 10005, 884, 30, 68, 49, 0.9183856248855592, -1, 1.0
74, 10003, 960, 116, 87, 68, 0.720812201499939, -1, 1.0
75, 10005, 885, 31, 69, 50, 0.9229358434677124, -1, 1.0
75, 10003, 960, 117, 87, 68, 0.7660359740257263, -1, 1.0
76, 10005, 886, 32, 69, 50, 0.9155020713806152, -1, 1.0
76, 10003, 960, 118, 87, 69, 0.7353319525718689, -1, 1.0
77, 10005, 886, 32, 70, 51, 0.9139145016670228, -1, 1.0
77, 10003, 960, 119, 88, 69, 0.7773361802101135, -1, 1.0
78, 10005, 888, 33, 69, 52, 0.9082844257354736, -1, 1.0
78, 10003, 960, 120, 89, 70, 0.7874866127967834, -1, 1.0
79, 10005, 891, 35, 68, 52, 0.9247155785560608, -1, 1.0
79, 10003, 959, 121, 89, 70, 0.7803844213485718, -1, 1.0
80, 10005, 892, 35, 68, 52, 0.9071613550186156, -1, 1.0
80, 10003, 959, 122, 89, 70, 0.8102635145187378, -1, 1.0
