1, 10002, 1454, 330, 249, 177, 0.8855561017990112, -1, 1.0
2, 10002, 1454, 330, 248, 176, 0.8742601871490479, -1, 1.0
3, 10002, 1454, 330, 249, 176, 0.8604322075843811, -1, 1.0
4, 10002, 1453, 330, 249, 176, 0.8612484335899353, -1, 1.0
5, 10002, 1454, 329, 248, 176, 0.8380337357521057, -1, 1.0
6, 10002, 1454, 329, 248, 176, 0.7971644997596741, -1, 1.0
7, 10002, 1454, 329, 248, 176, 0.8254624009132385, -1, 1.0
8, 10002, 1454, 329, 248, 176, 0.8141714334487915, -1, 1.0
9, 10002, 1454, 329, 249, 176, 0.8121860027313232, -1, 1.0
10, 10002, 1454, 329, 248, 176, 0.7762137055397034, -1, 1.0
11, 10002, 1454, 329, 249, 176, 0.6914005875587463, -1, 1.0
12, 10002, 1453, 329, 249, 176, 0.79856938123703, -1, 1.0
13, 10002, 1453, 329, 249, 176, 0.806656002998352, -1, 1.0
14, 10067, 1115, 101, 308, 163, 0.8624603152275085, -1, 1.0
14, 10002, 1453, 329, 249, 176, 0.5961582064628601, -1, 1.0
15, 10067, 1093, 100, 312, 163, 0.965951442718506, -1, 1.0
15, 10002, 1453, 328, 249, 176, 0.825185239315033, -1, 1.0
16, 10067, 1067, 101, 316, 163, 0.966421604156494, -1, 1.0
16, 10002, 1453, 328, 249, 176, 0.8237599730491638, -1, 1.0
17, 10067, 1049, 100, 316, 162, 0.9662224650382996, -1, 1.0
17, 10002, 1453, 328, 249, 176, 0.8121940493583679, -1, 1.0
18, 10067, 1026, 99, 317, 161, 0.9661979675292968, -1, 1.0
18, 10002, 1453, 328, 249, 177, 0.8297532796859741, -1, 1.0
19, 10067, 1006, 99, 317, 161, 0.9663060307502748, -1, 1.0
19, 10002, 1453, 328, 249, 177, 0.8233192563056946, -1, 1.0
20, 10067, 991, 99, 313, 161, 0.9662462472915648, -1, 1.0
20, 10002, 1453, 328, 249, 177, 0.8240614533424377, -1, 1.0
21, 10067, 967, 97, 314, 161, 0.9670457243919371, -1, 1.0
